title,handle,shopify_product_id,loose_price,cib_price,ratio,uplift_when,uplift_run
Top Gear - SNES Game,top-gear-snes-game,gid://shopify/Product/7956801716258,18.11,31.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Top Gear 2 - SNES Game,top-gear-2-snes-game,gid://shopify/Product/7956801749026,34.86,61.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Top Gear 3000 - SNES Game,top-gear-3000-snes-game,gid://shopify/Product/7956801781794,72.43,129.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Top Gun Firestorm Advance - GBA Game,top-gun-firestorm-advance-gba-game,gid://shopify/Product/7956802076706,7.19,11.99,1.67,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Torneko The Last Hope - PS1 Game,torneko-the-last-hope-ps1-game,gid://shopify/Product/7956802240546,162.64,291.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Total Carnage - SNES Game,total-carnage-snes-game,gid://shopify/Product/7956802273314,22.19,38.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Toxic Crusaders - NES Game,toxic-crusaders-nes-game,gid://shopify/Product/7956802600994,145.93,261.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Toxic Crusaders - Sega Genesis Game,toxic-crusaders-sega-genesis-game,gid://shopify/Product/7956802633762,29.0,51.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Toy Story - SNES Game,toy-story-snes-game,gid://shopify/Product/7956802732066,18.97,33.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Toy Story 3: The Video Game - PSP Game,toy-story-3-the-video-game-psp-game,gid://shopify/Product/7956802830370,15.98,27.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Transformers Beast Wars Transmetals - PS1 Game,transformers-beast-wars-transmetals-ps1-game,gid://shopify/Product/7956803092514,37.89,67.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Transworld Surf Next Wave - Gamecube Game,transworld-surf-next-wave-gamecube-game,gid://shopify/Product/7956803190818,15.48,26.99,1.74,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Treasure Master - NES Game,treasure-master-nes-game,gid://shopify/Product/7956803256354,24.55,43.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
TRIBES Aerial Assault - PS2 Game,tribes-aerial-assault-ps2-game,gid://shopify/Product/7956803387426,7.52,12.99,1.73,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Triple Play 2002 - PS2 Game,triple-play-2002-ps2-game,gid://shopify/Product/7956803616802,7.2,11.99,1.67,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Triple Play 96 - Sega Genesis Game,triple-play-96-sega-genesis-game,gid://shopify/Product/7956803682338,7.84,13.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Triple Play 99 - PS1 Game,triple-play-99-ps1-game,gid://shopify/Product/7956803780642,4.09,6.99,1.71,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Triple Play Gold - Sega Genesis Game,triple-play-gold-sega-genesis-game,gid://shopify/Product/7956803846178,7.6,12.99,1.71,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
True Lies - SNES Game,true-lies-snes-game,gid://shopify/Product/7956804108322,59.09,105.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tube Slider - Gamecube Game,tube-slider-gamecube-game,gid://shopify/Product/7956804239394,64.06,114.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Turbo Turtle Adventure - GBA Game,turbo-turtle-adventure-gba-game,gid://shopify/Product/7956804304930,28.93,51.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Twisted Metal [Black Label] - PS1 Game,twisted-metal-black-label-ps1-game,gid://shopify/Product/7956804698146,22.86,40.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Twisted Metal Head On - PS2 Game,twisted-metal-head-on-ps2-game,gid://shopify/Product/7956804829218,28.48,50.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Twisted Metal Small Brawl - PS1 Game,twisted-metal-small-brawl-ps1-game,gid://shopify/Product/7956804894754,69.99,124.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Ty the Tasmanian Tiger 3 - Gamecube Game,ty-the-tasmanian-tiger-3-gamecube-game,gid://shopify/Product/7956805156898,24.26,42.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tyco RC - PS1 Game,tyco-rc-ps1-game,gid://shopify/Product/7956805320738,7.58,12.99,1.71,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Tyrants Fight Through Time - Sega Genesis Game,tyrants-fight-through-time-sega-genesis-game,gid://shopify/Product/7956805353506,21.04,36.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
UFC Tapout 2 - Xbox Game,ufc-tapout-2-xbox-game,gid://shopify/Product/7956805550114,10.03,17.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Ultima Exodus - NES Game,ultima-exodus-nes-game,gid://shopify/Product/7956805615650,16.11,28.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Ultima Quest of the Avatar - NES Game,ultima-quest-of-the-avatar-nes-game,gid://shopify/Product/7956805648418,33.35,59.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Ultimate Arcade Games - GBA Game,ultimate-arcade-games-gba-game,gid://shopify/Product/7956805681186,17.39,30.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Ultimate Beach Soccer - Xbox Game,ultimate-beach-soccer-xbox-game,gid://shopify/Product/7956805713954,9.77,16.99,1.74,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Ultimate Mortal Kombat 3 - Sega Genesis Game,ultimate-mortal-kombat-3-sega-genesis-game,gid://shopify/Product/7956805943330,36.24,64.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Ultimate Mortal Kombat 3 - SNES Game,ultimate-mortal-kombat-3-snes-game,gid://shopify/Product/7956805976098,50.74,90.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Ultimate Muscle: Legends vs. New Generation - Gamecube Game,ultimate-muscle-legends-vs-new-generation-gamecube-game,gid://shopify/Product/7956806008866,125.55,225.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Ultimate Winter Games - GBA Game,ultimate-winter-games-gba-game,gid://shopify/Product/7956806107170,16.88,29.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
UN Squadron - SNES Game,un-squadron-snes-game,gid://shopify/Product/7956806172706,42.79,76.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Unfabulous - GBA Game,unfabulous-gba-game,gid://shopify/Product/7956806271010,5.79,9.99,1.73,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Uninvited - NES Game,uninvited-nes-game,gid://shopify/Product/7956806303778,101.5,181.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Unison Rebels of Rhythm and Dance - PS2 Game,unison-rebels-of-rhythm-and-dance-ps2-game,gid://shopify/Product/7956806336546,12.12,20.99,1.73,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Universal Soldier - Sega Genesis Game,universal-soldier-sega-genesis-game,gid://shopify/Product/7956806369314,32.44,57.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Uprising-X - PS1 Game,uprising-x-ps1-game,gid://shopify/Product/7956806729762,8.97,15.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Vampire Hunter D - PS1 Game,vampire-hunter-d-ps1-game,gid://shopify/Product/7956807319586,56.98,101.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Vanguard Bandits - PS1 Game,vanguard-bandits-ps1-game,gid://shopify/Product/7956807483426,169.37,303.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Vapor Trail: Hyper Offence Formation - Sega Genesis Game,vapor-trail-hyper-offence-formation-sega-genesis-game,gid://shopify/Product/7956807581730,77.26,138.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Vectorman 2 - Sega Genesis Game,vectorman-2-sega-genesis-game,gid://shopify/Product/7956807614498,17.31,30.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Vegas Dream - NES Game,vegas-dream-nes-game,gid://shopify/Product/7956807647266,9.98,16.99,1.7,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Vegas Stakes - SNES Game,vegas-stakes-snes-game,gid://shopify/Product/7956807712802,9.96,16.99,1.71,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Vice Project Doom - NES Game,vice-project-doom-nes-game,gid://shopify/Product/7956807843874,54.59,97.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Viewpoint - Sega Genesis Game,viewpoint-sega-genesis-game,gid://shopify/Product/7956807974946,32.58,57.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Vigilante 8 - Gameboy Color Game,vigilante-8-gameboy-color-game,gid://shopify/Product/7956808171554,39.12,69.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Vindicators - NES Game,vindicators-nes-game,gid://shopify/Product/7956808335394,15.21,26.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Virtua Fighter 2 - Sega Genesis Game,virtua-fighter-2-sega-genesis-game,gid://shopify/Product/7956808499234,18.46,32.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Virtua Quest - Gamecube Game,virtua-quest-gamecube-game,gid://shopify/Product/7956808728610,59.66,106.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Virtua Racing - Sega Genesis Game,virtua-racing-sega-genesis-game,gid://shopify/Product/7956808761378,28.9,51.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Virtual Bart - Sega Genesis Game,virtual-bart-sega-genesis-game,gid://shopify/Product/7956808990754,34.08,60.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Virtual Bart - SNES Game,virtual-bart-snes-game,gid://shopify/Product/7956809023522,50.72,90.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Virtual Pinball - Sega Genesis Game,virtual-pinball-sega-genesis-game,gid://shopify/Product/7956809187362,11.67,20.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Virtual Pool 3 - PS1 Game,virtual-pool-3-ps1-game,gid://shopify/Product/7956809220130,14.38,24.99,1.74,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Virtual-On Oratorio Tangram - Sega Dreamcast Game,virtual-on-oratorio-tangram-sega-dreamcast-game,gid://shopify/Product/7956809285666,47.17,83.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Volvo Drive for Life - Xbox Game,volvo-drive-for-life-xbox-game,gid://shopify/Product/7956809383970,6.2,10.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
VR Troopers - Sega Genesis Game,vr-troopers-sega-genesis-game,gid://shopify/Product/7956809547810,17.21,29.99,1.74,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Wardner - Sega Genesis Game,wardner-sega-genesis-game,gid://shopify/Product/7956810235938,61.6,109.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Warsong - Sega Genesis Game,warsong-sega-genesis-game,gid://shopify/Product/7956810956834,83.71,149.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Wave Rally - PS2 Game,wave-rally-ps2-game,gid://shopify/Product/7956811120674,8.89,15.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
WCW World Championship Wrestling - NES Game,wcw-world-championship-wrestling-nes-game,gid://shopify/Product/7956811513890,21.97,38.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
WeaponLord - Sega Genesis Game,weaponlord-sega-genesis-game,gid://shopify/Product/7956811579426,28.3,49.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Wheel of Fortune - PS2 Game,wheel-of-fortune-ps2-game,gid://shopify/Product/7956811776034,9.12,15.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Wheel of Fortune 2nd Edition - PS1 Game,wheel-of-fortune-2nd-edition-ps1-game,gid://shopify/Product/7956811841570,10.34,17.99,1.74,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Where in the World is Carmen Sandiego - Sega Genesis Game,where-in-the-world-is-carmen-sandiego-sega-genesis-game,gid://shopify/Product/7956811874338,23.93,42.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Where in Time is Carmen Sandiego - NES Game,where-in-time-is-carmen-sandiego-nes-game,gid://shopify/Product/7956811939874,17.6,30.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Where's Waldo - NES Game,wheres-waldo-nes-game,gid://shopify/Product/7956812005410,14.49,25.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Who Framed Roger Rabbit - NES Game,who-framed-roger-rabbit-nes-game,gid://shopify/Product/7956812202018,17.92,31.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Whomp 'Em - NES Game,whomp-em-nes-game,gid://shopify/Product/7956812300322,79.0,141.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Wii Music - Wii Game,wii-music-wii-game,gid://shopify/Product/7956812333090,7.28,12.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Wii Play - Wii Game,wii-play-wii-game,gid://shopify/Product/7956812464162,11.99,20.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Wild Thornberry's Rambler - Gameboy Color Game,wild-thornberrys-rambler-gameboy-color-game,gid://shopify/Product/7956812857378,6.25,10.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Win Lose or Draw - NES Game,win-lose-or-draw-nes-game,gid://shopify/Product/7956812955682,7.93,13.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Wings of Wor - Sega Genesis Game,wings-of-wor-sega-genesis-game,gid://shopify/Product/7956813119522,102.53,183.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Winnie the Pooh Preschool - PS1 Game,winnie-the-pooh-preschool-ps1-game,gid://shopify/Product/7956813152290,10.39,17.99,1.73,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Wizardry V Heart of the Maelstrom - SNES Game,wizardry-v-heart-of-the-maelstrom-snes-game,gid://shopify/Product/7956813742114,23.93,42.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Wizardry: Knight of Diamonds Second Scenario - NES Game,wizardry-knight-of-diamonds-second-scenario-nes-game,gid://shopify/Product/7956813774882,52.91,94.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Wizardry: Proving Grounds of the Mad Overlord - NES Game,wizardry-proving-grounds-of-the-mad-overlord-nes-game,gid://shopify/Product/7956813807650,22.68,39.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Wizards and Warriors III Kuros Visions of Power - NES Game,wizards-and-warriors-iii-kuros-visions-of-power-nes-game,gid://shopify/Product/7956813873186,43.5,77.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Wolverine - NES Game,wolverine-nes-game,gid://shopify/Product/7956813938722,33.34,59.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Wonder Boy in Monster World - Sega Genesis Game,wonder-boy-in-monster-world-sega-genesis-game,gid://shopify/Product/7956814069794,34.76,61.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Woody Woodpecker: Escape From Buzz Buzzard Park - PS2 Game,woody-woodpecker-escape-from-buzz-buzzard-park-ps2-game,gid://shopify/Product/7956814233634,17.88,31.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Wordtris - Gameboy Game,wordtris-gameboy-game,gid://shopify/Product/7956814266402,10.28,17.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
World Cup USA 94 - Sega Genesis Game,world-cup-usa-94-sega-genesis-game,gid://shopify/Product/7956814594082,11.02,18.99,1.72,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
World Series Baseball 2K3 - Xbox Game,world-series-baseball-2k3-xbox-game,gid://shopify/Product/7956814823458,6.91,11.99,1.74,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
World Series Baseball 98 - Sega Genesis Game,world-series-baseball-98-sega-genesis-game,gid://shopify/Product/7956814856226,9.6,16.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
World War II Combat Road To Berlin - Xbox Game,world-war-ii-combat-road-to-berlin-xbox-game,gid://shopify/Product/7956815052834,6.67,11.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
WTF Work Time Fun - PSP Game,wtf-work-time-fun-psp-game,gid://shopify/Product/7956816068642,27.65,48.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Wurm Journey to the Center of the Earth - NES Game,wurm-journey-to-the-center-of-the-earth-nes-game,gid://shopify/Product/7956816134178,72.49,129.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
WWF Royal Rumble - Sega Genesis Game,wwf-royal-rumble-sega-genesis-game,gid://shopify/Product/7956817575970,14.86,25.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
WWF Royal Rumble - SNES Game,wwf-royal-rumble-snes-game,gid://shopify/Product/7956817608738,16.01,27.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
WWF Super Wrestlemania - Sega Genesis Game,wwf-super-wrestlemania-sega-genesis-game,gid://shopify/Product/7956817707042,16.3,28.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
WWF Super Wrestlemania - SNES Game,wwf-super-wrestlemania-snes-game,gid://shopify/Product/7956817739810,8.61,14.99,1.74,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
WWF Wrestlemania Arcade Game - SNES Game,wwf-wrestlemania-arcade-game-snes-game,gid://shopify/Product/7956817936418,20.29,35.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
X-Men Mutant Apocalypse - SNES Game,x-men-mutant-apocalypse-snes-game,gid://shopify/Product/7956818690082,28.2,49.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
X-Men vs. Street Fighter - Sega Saturn Game,x-men-vs-street-fighter-sega-saturn-game,gid://shopify/Product/7956818919458,47.98,85.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
X-Perts - Sega Genesis Game,x-perts-sega-genesis-game,gid://shopify/Product/7956819017762,16.5,28.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Xenophobe - NES Game,xenophobe-nes-game,gid://shopify/Product/7956819410978,11.96,20.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Xyanide - Xbox Game,xyanide-xbox-game,gid://shopify/Product/7956820099106,52.48,93.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Yoshi's Safari - SNES Game,yoshis-safari-snes-game,gid://shopify/Product/7956820656162,20.82,36.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
You Don't Know Jack Mock 2 - PS1 Game,you-dont-know-jack-mock-2-ps1-game,gid://shopify/Product/7956820951074,10.47,17.99,1.72,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
